Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
HISTÓRIA,32001010043P1,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,7,7,-,-,HISTORIA
HISTÓRIA,32005016010P1,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,5,5,-,-,HISTORIA
HISTÓRIA,32006012012P0,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,MG,3,-,-,-,HISTORIA
HISTÓRIA,32018010003P6,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,UFSJ,MG,3,-,-,-,HISTORIA
HISTÓRIA,33003017019P9,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,6,6,-,-,HISTORIA
HISTÓRIA,33004048018P5,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ASSIS",UNESP-ASSIS,SP,4,4,-,-,HISTORIA
HISTÓRIA,33004072013P0,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, FRANCA",UNESP-FR,SP,5,5,-,-,HISTORIA
HISTÓRIA,33005010010P8,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUC/SP,SP,4,4,-,-,HISTORIA
HISTÓRIA,40001016009P0,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,HISTORIA
HISTÓRIA,40004015025P5,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,4,4,-,-,HISTORIA
