Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
QUÍMICA,32005016009P3,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,5,5,-,-,QUÍMICA
QUÍMICA,32006012011P4,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,MG,5,5,-,-,QUÍMICA
QUÍMICA,32010010004P5,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,MG,4,4,-,-,QUÍMICA
QUÍMICA,32011016004P8,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL,MG,4,4,-,-,QUÍMICA
QUÍMICA,33001014005P5,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,7,7,-,-,QUÍMICA
QUÍMICA,33001014024P0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,-,-,5,-,QUÍMICA
QUÍMICA,33002029031P8,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,6,6,-,-,QUÍMICA
QUÍMICA,33003017007P0,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,7,7,-,-,QUÍMICA
QUÍMICA,33004030072P8,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ARARAQUARA",UNESP-ARAR,SP,7,7,-,-,QUÍMICA
QUÍMICA,33004153077P8,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, SÃO JOSÉ DO RIO PRETO",UNESP-SJRP,SP,4,4,-,-,QUÍMICA
QUÍMICA,40001016026P2,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,7,7,-,-,QUÍMICA
QUÍMICA,40002012018P6,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,4,4,-,-,QUÍMICA
QUÍMICA,40004015002P5,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,6,6,-,-,QUÍMICA
QUÍMICA,41001010022P3,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,7,7,-,-,QUÍMICA
